sls_ord_num,product_key,customer_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO51532,157,11810,22808,2013-01-19,2013-01-26,2013-01-31,2443,1,2443
SO51535,152,11933,22931,2013-01-19,2013-01-26,2013-01-31,1701,1,1701
SO54532,193,2643,13641,2013-03-17,2013-03-24,2013-03-29,54,1,54
SO54535,156,12778,23776,2013-03-17,2013-03-24,2013-03-29,2443,1,2443
SO54591,112,11008,22006,2013-03-18,2013-03-25,2013-03-30,2,1,2
SO54595,187,15786,26784,2013-03-18,2013-03-25,2013-03-30,50,1,50
SO54605,112,201,11199,2013-03-18,2013-03-25,2013-03-30,2,1,2
SO54608,112,17983,28981,2013-03-18,2013-03-25,2013-03-30,2,1,2
SO54609,116,8225,19223,2013-03-18,2013-03-25,2013-03-30,21,1,21
SO54627,107,7921,18919,2013-03-18,2013-03-25,2013-03-30,22,1,22
SO54627,187,7921,18919,2013-03-18,2013-03-25,2013-03-30,50,1,50
SO54634,112,5192,16190,2013-03-18,2013-03-25,2013-03-30,2,1,2
SO54647,107,1114,12112,2013-03-18,2013-03-25,2013-03-30,22,1,22
SO54657,157,7489,18487,2013-03-19,2013-03-26,2013-03-31,2443,1,2443
SO54664,113,2048,13046,2013-03-19,2013-03-26,2013-03-31,25,1,25
SO54665,107,5490,16488,2013-03-19,2013-03-26,2013-03-31,22,1,22
SO54669,112,7289,18287,2013-03-19,2013-03-26,2013-03-31,2,1,2
SO54696,112,1139,12137,2013-03-19,2013-03-26,2013-03-31,2,1,2
SO54709,181,18258,29256,2013-03-19,2013-03-26,2013-03-31,2384,1,2384
SO65982,107,6217,17215,2013-09-08,2013-09-15,2013-09-20,22,1,22
SO66001,138,4520,15518,2013-09-08,2013-09-15,2013-09-20,2295,1,2295
SO66001,107,4520,15518,2013-09-08,2013-09-15,2013-09-20,22,1,22
SO66032,187,203,11201,2013-09-09,2013-09-16,2013-09-21,50,1,50
SO66037,112,3343,14341,2013-09-09,2013-09-16,2013-09-21,2,1,2
SO66053,107,5081,16079,2013-09-09,2013-09-16,2013-09-21,22,1,22
SO66058,180,15211,26209,2013-09-09,2013-09-16,2013-09-21,2384,1,2384
SO66063,112,1039,12037,2013-09-09,2013-09-16,2013-09-21,2,1,2
SO66141,175,11767,22765,2013-09-10,2013-09-17,2013-09-22,2384,1,2384
SO66141,112,11767,22765,2013-09-10,2013-09-17,2013-09-22,2,1,2
SO63366,193,3520,14518,2013-08-01,2013-08-08,2013-08-13,54,1,54
SO63374,112,16388,27386,2013-08-01,2013-08-08,2013-08-13,2,1,2
SO63375,112,16054,27052,2013-08-01,2013-08-08,2013-08-13,2,1,2
SO63406,154,12642,23640,2013-08-01,2013-08-08,2013-08-13,1701,1,1701
SO63435,107,7294,18292,2013-08-02,2013-08-09,2013-08-14,22,1,22
SO63441,157,14639,25637,2013-08-02,2013-08-09,2013-08-14,2443,1,2443
SO63444,112,3643,14641,2013-08-02,2013-08-09,2013-08-14,2,1,2
SO63464,112,3811,14809,2013-08-02,2013-08-09,2013-08-14,2,1,2
SO63473,138,4347,15345,2013-08-02,2013-08-09,2013-08-14,2295,1,2295
SO63477,187,13005,24003,2013-08-02,2013-08-09,2013-08-14,50,1,50
SO63515,113,15552,26550,2013-08-03,2013-08-10,2013-08-15,25,1,25
SO63547,175,912,11910,2013-08-03,2013-08-10,2013-08-15,2384,1,2384
SO57676,112,2082,13080,2013-05-08,2013-05-15,2013-05-20,2,1,2
SO57692,187,1137,12135,2013-05-09,2013-05-16,2013-05-21,50,1,50
SO57708,187,15811,26809,2013-05-09,2013-05-16,2013-05-21,50,1,50
SO57727,187,6026,17024,2013-05-09,2013-05-16,2013-05-21,50,1,50
SO57740,181,14082,25080,2013-05-09,2013-05-16,2013-05-21,2384,1,2384
SO57757,112,17281,28279,2013-05-10,2013-05-17,2013-05-22,2,1,2
SO57795,107,7255,18253,2013-05-11,2013-05-18,2013-05-23,22,1,22
SO60417,113,8700,19698,2013-06-18,2013-06-25,2013-06-30,25,1,25
SO60417,112,8700,19698,2013-06-18,2013-06-25,2013-06-30,2,1,2
SO60418,138,2950,13948,2013-06-18,2013-06-25,2013-06-30,2295,1,2295
SO62990,110,12437,23435,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO63029,120,12478,23476,2013-07-29,2013-08-05,2013-08-10,5,1,5
SO63038,115,805,11803,2013-07-29,2013-08-05,2013-08-10,35,1,35
SO63040,109,2507,13505,2013-07-29,2013-08-05,2013-08-10,35,1,35
SO63044,141,1437,12435,2013-07-29,2013-08-05,2013-08-10,2320,1,2320
SO63048,109,15979,26977,2013-07-29,2013-08-05,2013-08-10,35,1,35
SO63050,168,15620,26618,2013-07-29,2013-08-05,2013-08-10,742,1,742
SO63055,109,9461,20459,2013-07-29,2013-08-05,2013-08-10,35,1,35
SO63066,120,14818,25816,2013-07-30,2013-08-06,2013-08-11,5,1,5
SO63085,120,9500,20498,2013-07-30,2013-08-06,2013-08-11,5,1,5
SO63117,110,12099,23097,2013-07-30,2013-08-06,2013-08-11,35,1,35
SO43697,20,10770,21768,2010-12-29,2011-01-05,2011-01-10,3578,1,3578
SO43703,20,5626,16624,2010-12-30,2011-01-06,2011-01-11,3578,1,3578
SO43735,20,5524,16522,2011-01-07,2011-01-14,2011-01-19,3578,1,3578
SO43829,20,16613,27611,2011-01-26,2011-02-02,2011-02-07,3578,1,3578
SO43833,20,10729,21727,2011-01-27,2011-02-03,2011-02-08,3578,1,3578
SO43922,20,2548,13546,2011-01-29,2011-02-05,2011-02-10,3578,1,3578
SO43996,20,16922,27920,2011-02-15,2011-02-22,2011-02-27,3578,1,3578
SO43997,20,17024,28022,2011-02-15,2011-02-22,2011-02-27,3578,1,3578
SO44010,20,2682,13680,2011-02-17,2011-02-24,2011-03-01,3578,1,3578
SO44011,20,2516,13514,2011-02-17,2011-02-24,2011-03-01,3578,1,3578
SO44067,20,6051,17049,2011-02-27,2011-03-06,2011-03-11,3578,1,3578
SO44135,20,17158,28156,2011-03-01,2011-03-08,2011-03-13,3578,1,3578
SO44164,20,17090,28088,2011-03-06,2011-03-13,2011-03-18,3578,1,3578
SO44213,20,6353,17351,2011-03-18,2011-03-25,2011-03-30,3578,1,3578
SO44233,20,2843,13841,2011-03-22,2011-03-29,2011-04-03,3578,1,3578
SO44237,20,6058,17056,2011-03-22,2011-03-29,2011-04-03,3578,1,3578
SO57462,189,2307,13305,2013-05-04,2013-05-11,2013-05-16,50,1,50
SO57464,109,8132,19130,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57464,189,8132,19130,2013-05-04,2013-05-11,2013-05-16,50,1,50
SO57473,120,2014,13012,2013-05-04,2013-05-11,2013-05-16,5,1,5
SO57473,115,2014,13012,2013-05-04,2013-05-11,2013-05-16,35,1,35
SO57473,105,2014,13012,2013-05-04,2013-05-11,2013-05-16,159,1,159
SO57482,115,10965,21963,2013-05-05,2013-05-12,2013-05-17,35,1,35
SO57482,120,10965,21963,2013-05-05,2013-05-12,2013-05-17,5,1,5
SO57544,111,2139,13137,2013-05-06,2013-05-13,2013-05-18,55,1,55
SO57569,110,1805,12803,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57569,189,1805,12803,2013-05-06,2013-05-13,2013-05-18,50,1,50
SO57570,115,2016,13014,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57570,120,2016,13014,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57580,141,2416,13414,2013-05-06,2013-05-13,2013-05-18,2320,1,2320
SO57590,146,11138,22136,2013-05-06,2013-05-13,2013-05-18,540,1,540
SO57592,144,11608,22606,2013-05-06,2013-05-13,2013-05-18,540,1,540
SO57592,110,11608,22606,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO54523,110,16145,27143,2013-03-16,2013-03-23,2013-03-28,35,1,35
SO54532,110,2643,13641,2013-03-17,2013-03-24,2013-03-29,35,1,35
SO54535,110,12778,23776,2013-03-17,2013-03-24,2013-03-29,35,1,35
SO54541,111,15177,26175,2013-03-17,2013-03-24,2013-03-29,55,1,55
SO54574,109,1712,12710,2013-03-17,2013-03-24,2013-03-29,35,1,35
SO54587,110,5517,16515,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54591,120,11008,22006,2013-03-18,2013-03-25,2013-03-30,5,1,5
SO54591,115,11008,22006,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54621,196,7523,18521,2013-03-18,2013-03-25,2013-03-30,70,1,70
SO54621,189,7523,18521,2013-03-18,2013-03-25,2013-03-30,50,1,50
SO54642,131,8023,19021,2013-03-18,2013-03-25,2013-03-30,565,1,565
SO54642,109,8023,19021,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54644,115,1171,12169,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO66008,109,13178,24176,2013-09-08,2013-09-15,2013-09-20,35,1,35
SO66014,166,18458,29456,2013-09-08,2013-09-15,2013-09-20,742,1,742
SO66019,139,1503,12501,2013-09-09,2013-09-16,2013-09-21,2295,1,2295
SO66019,110,1503,12501,2013-09-09,2013-09-16,2013-09-21,35,1,35
SO66053,139,5081,16079,2013-09-09,2013-09-16,2013-09-21,2295,1,2295
SO66063,120,1039,12037,2013-09-09,2013-09-16,2013-09-21,5,1,5
SO66063,115,1039,12037,2013-09-09,2013-09-16,2013-09-21,35,1,35
SO66063,104,1039,12037,2013-09-09,2013-09-16,2013-09-21,120,1,120
SO66082,120,13612,24610,2013-09-10,2013-09-17,2013-09-22,5,1,5
SO66082,110,13612,24610,2013-09-10,2013-09-17,2013-09-22,35,1,35
SO63041,187,1262,12260,2013-07-29,2013-08-05,2013-08-10,50,1,50
SO63049,112,18169,29167,2013-07-29,2013-08-05,2013-08-10,2,1,2
SO63053,181,13655,24653,2013-07-29,2013-08-05,2013-08-10,2384,1,2384
SO63096,157,9545,20543,2013-07-30,2013-08-06,2013-08-11,2443,1,2443
SO63113,193,16904,27902,2013-07-30,2013-08-06,2013-08-11,54,1,54
SO63320,113,5399,16397,2013-07-31,2013-08-07,2013-08-12,25,1,25
SO63321,112,8250,19248,2013-07-31,2013-08-07,2013-08-12,2,1,2
SO63324,112,15836,26834,2013-07-31,2013-08-07,2013-08-12,2,1,2
SO60264,187,853,11851,2013-06-16,2013-06-23,2013-06-28,50,1,50
SO60285,152,6169,17167,2013-06-16,2013-06-23,2013-06-28,1701,1,1701
SO60326,113,3225,14223,2013-06-17,2013-06-24,2013-06-29,25,1,25
SO60326,107,3225,14223,2013-06-17,2013-06-24,2013-06-29,22,1,22
SO60326,193,3225,14223,2013-06-17,2013-06-24,2013-06-29,54,1,54
SO60331,112,989,11987,2013-06-17,2013-06-24,2013-06-29,2,1,2
SO60332,112,17933,28931,2013-06-17,2013-06-24,2013-06-29,2,1,2
SO60347,112,3595,14593,2013-06-17,2013-06-24,2013-06-29,2,1,2
SO60392,154,10013,21011,2013-06-18,2013-06-25,2013-06-30,1701,1,1701
SO60397,113,15500,26498,2013-06-18,2013-06-25,2013-06-30,25,1,25
SO60400,112,5674,16672,2013-06-18,2013-06-25,2013-06-30,2,1,2
SO57490,152,9888,20886,2013-05-05,2013-05-12,2013-05-17,1701,1,1701
SO57490,187,9888,20886,2013-05-05,2013-05-12,2013-05-17,50,1,50
SO57505,107,4070,15068,2013-05-05,2013-05-12,2013-05-17,22,1,22
SO57532,180,14732,25730,2013-05-05,2013-05-12,2013-05-17,2384,1,2384
SO57561,112,9952,20950,2013-05-06,2013-05-13,2013-05-18,2,1,2
SO57585,107,1687,12685,2013-05-06,2013-05-13,2013-05-18,22,1,22
SO57605,112,11549,22547,2013-05-07,2013-05-14,2013-05-19,2,1,2
SO57613,113,6712,17710,2013-05-07,2013-05-14,2013-05-19,25,1,25
SO57615,107,2893,13891,2013-05-07,2013-05-14,2013-05-19,22,1,22
SO57619,112,183,11181,2013-05-07,2013-05-14,2013-05-19,2,1,2
SO57626,193,18310,29308,2013-05-07,2013-05-14,2013-05-19,54,1,54
SO51520,107,17,11015,2013-01-18,2013-01-25,2013-01-30,22,1,22
SO51534,107,160,11158,2013-01-19,2013-01-26,2013-01-31,22,1,22
SO51543,157,7212,18210,2013-01-20,2013-01-27,2013-02-01,2443,1,2443
SO51545,156,8384,19382,2013-01-20,2013-01-27,2013-02-01,2443,1,2443
SO51556,112,24,11022,2013-01-20,2013-01-27,2013-02-01,2,1,2
SO51607,152,5801,16799,2013-01-23,2013-01-30,2013-02-04,1701,1,1701
SO51622,107,3929,14927,2013-01-24,2013-01-31,2013-02-05,22,1,22
SO51623,112,11447,22445,2013-01-24,2013-01-31,2013-02-05,2,1,2
SO51627,181,17208,28206,2013-01-24,2013-01-31,2013-02-05,2384,1,2384
SO54504,112,9150,20148,2013-03-16,2013-03-23,2013-03-28,2,1,2
SO54516,116,9818,20816,2013-03-16,2013-03-23,2013-03-28,21,1,21
SO54540,116,16027,27025,2013-03-17,2013-03-24,2013-03-29,21,1,21
SO54540,112,16027,27025,2013-03-17,2013-03-24,2013-03-29,2,1,2
SO54579,157,7712,18710,2013-03-17,2013-03-24,2013-03-29,2443,1,2443
SO54599,152,6637,17635,2013-03-18,2013-03-25,2013-03-30,1701,1,1701
SO54626,112,16302,27300,2013-03-18,2013-03-25,2013-03-30,2,1,2
SO54679,113,14255,25253,2013-03-19,2013-03-26,2013-03-31,25,1,25
SO54685,107,2991,13989,2013-03-19,2013-03-26,2013-03-31,22,1,22
SO54688,112,6844,17842,2013-03-19,2013-03-26,2013-03-31,2,1,2
SO54701,157,5365,16363,2013-03-19,2013-03-26,2013-03-31,2443,1,2443
SO54714,180,4102,15100,2013-03-19,2013-03-26,2013-03-31,2384,1,2384
SO66000,107,4772,15770,2013-09-08,2013-09-15,2013-09-20,22,1,22
SO66023,113,2623,13621,2013-09-09,2013-09-16,2013-09-21,25,1,25
SO66028,112,760,11758,2013-09-09,2013-09-16,2013-09-21,2,1,2
SO66049,107,2032,13030,2013-09-09,2013-09-16,2013-09-21,22,1,22
SO66087,112,17331,28329,2013-09-10,2013-09-17,2013-09-22,2,1,2
SO66124,112,2793,13791,2013-09-10,2013-09-17,2013-09-22,2,1,2
SO66151,180,5265,16263,2013-09-10,2013-09-17,2013-09-22,2384,1,2384
SO63397,116,18378,29376,2013-08-01,2013-08-08,2013-08-13,21,1,21
SO63403,107,4431,15429,2013-08-01,2013-08-08,2013-08-13,22,1,22
SO63403,112,4431,15429,2013-08-01,2013-08-08,2013-08-13,2,1,2
SO63509,112,18008,29006,2013-08-03,2013-08-10,2013-08-15,2,1,2
SO63512,113,14357,25355,2013-08-03,2013-08-10,2013-08-15,25,1,25
SO63531,128,8816,19814,2013-08-03,2013-08-10,2013-08-15,565,1,565
SO63531,113,8816,19814,2013-08-03,2013-08-10,2013-08-15,25,1,25
SO63533,107,1757,12755,2013-08-03,2013-08-10,2013-08-15,22,1,22
SO63535,175,6201,17199,2013-08-03,2013-08-10,2013-08-15,2384,1,2384
SO63552,112,5735,16733,2013-08-04,2013-08-11,2013-08-16,2,1,2
SO57642,112,17574,28572,2013-05-08,2013-05-15,2013-05-20,2,1,2
SO57644,112,662,11660,2013-05-08,2013-05-15,2013-05-20,2,1,2
SO57655,193,13696,24694,2013-05-08,2013-05-15,2013-05-20,54,1,54
SO57662,107,2100,13098,2013-05-08,2013-05-15,2013-05-20,22,1,22
SO57694,187,4729,15727,2013-05-09,2013-05-16,2013-05-21,50,1,50
SO57696,112,14132,25130,2013-05-09,2013-05-16,2013-05-21,2,1,2
SO57728,107,2232,13230,2013-05-09,2013-05-16,2013-05-21,22,1,22
SO57734,154,3134,14132,2013-05-09,2013-05-16,2013-05-21,1701,1,1701
SO57734,193,3134,14132,2013-05-09,2013-05-16,2013-05-21,54,1,54
SO62987,180,14747,25745,2013-07-28,2013-08-04,2013-08-09,2384,1,2384
SO63061,116,13375,24373,2013-07-30,2013-08-06,2013-08-11,21,1,21
SO63061,112,13375,24373,2013-07-30,2013-08-06,2013-08-11,2,1,2
SO63103,152,9263,20261,2013-07-30,2013-08-06,2013-08-11,1701,1,1701
SO63114,116,11486,22484,2013-07-30,2013-08-06,2013-08-11,21,1,21
SO63295,116,8610,19608,2013-07-31,2013-08-07,2013-08-12,21,1,21
SO63329,112,139,11137,2013-07-31,2013-08-07,2013-08-12,2,1,2
SO63348,112,9631,20629,2013-07-31,2013-08-07,2013-08-12,2,1,2
SO60282,116,13844,24842,2013-06-16,2013-06-23,2013-06-28,21,1,21
SO60282,112,13844,24842,2013-06-16,2013-06-23,2013-06-28,2,1,2
SO60311,152,6274,17272,2013-06-16,2013-06-23,2013-06-28,1701,1,1701
SO60338,113,15516,26514,2013-06-17,2013-06-24,2013-06-29,25,1,25
SO60363,138,3383,14381,2013-06-17,2013-06-24,2013-06-29,2295,1,2295
SO60384,107,7260,18258,2013-06-18,2013-06-25,2013-06-30,22,1,22
SO57472,193,16348,27346,2013-05-04,2013-05-11,2013-05-16,54,1,54
SO57503,107,4252,15250,2013-05-05,2013-05-12,2013-05-17,22,1,22
SO57517,107,2280,13278,2013-05-05,2013-05-12,2013-05-17,22,1,22
SO57518,138,2911,13909,2013-05-05,2013-05-12,2013-05-17,2295,1,2295
SO57521,138,758,11756,2013-05-05,2013-05-12,2013-05-17,2295,1,2295
SO57537,187,3015,14013,2013-05-06,2013-05-13,2013-05-18,50,1,50
SO57614,107,3115,14113,2013-05-07,2013-05-14,2013-05-19,22,1,22
SO57629,187,11117,22115,2013-05-07,2013-05-14,2013-05-19,50,1,50
SO57639,112,21,11019,2013-05-08,2013-05-15,2013-05-20,2,1,2
SO51493,107,3,11001,2013-01-16,2013-01-23,2013-01-28,22,1,22
SO51502,107,8477,19475,2013-01-17,2013-01-24,2013-01-29,22,1,22
SO51518,112,5134,16132,2013-01-18,2013-01-25,2013-01-30,2,1,2
SO51525,193,16801,27799,2013-01-18,2013-01-25,2013-01-30,54,1,54
SO51529,157,7224,18222,2013-01-19,2013-01-26,2013-01-31,2443,1,2443
SO51538,116,10599,21597,2013-01-19,2013-01-26,2013-01-31,21,1,21
SO51555,138,39,11037,2013-01-20,2013-01-27,2013-02-01,2295,1,2295
SO51555,107,39,11037,2013-01-20,2013-01-27,2013-02-01,22,1,22
SO51555,112,39,11037,2013-01-20,2013-01-27,2013-02-01,2,1,2
SO51582,112,54,11052,2013-01-21,2013-01-28,2013-02-02,2,1,2
SO51586,156,7209,18207,2013-01-22,2013-01-29,2013-02-03,2443,1,2443
SO51609,112,2748,13746,2013-01-23,2013-01-30,2013-02-04,2,1,2
SO51612,112,7,11005,2013-01-23,2013-01-30,2013-02-04,2,1,2
SO51616,112,10468,21466,2013-01-23,2013-01-30,2013-02-04,2,1,2
SO51625,107,7959,18957,2013-01-24,2013-01-31,2013-02-05,22,1,22
SO51625,112,7959,18957,2013-01-24,2013-01-31,2013-02-05,2,1,2
SO51643,156,8363,19361,2013-01-25,2013-02-01,2013-02-06,2443,1,2443
SO54507,116,16816,27814,2013-03-16,2013-03-23,2013-03-28,21,1,21
SO54507,112,16816,27814,2013-03-16,2013-03-23,2013-03-28,2,1,2
SO54525,175,13107,24105,2013-03-16,2013-03-23,2013-03-28,2384,1,2384
SO54575,154,7741,18739,2013-03-17,2013-03-24,2013-03-29,1701,1,1701
SO54582,107,908,11906,2013-03-17,2013-03-24,2013-03-29,22,1,22
SO54648,107,890,11888,2013-03-18,2013-03-25,2013-03-30,22,1,22
SO54656,112,4116,15114,2013-03-18,2013-03-25,2013-03-30,2,1,2
SO54675,187,522,11520,2013-03-19,2013-03-26,2013-03-31,50,1,50
SO66050,107,4783,15781,2013-09-09,2013-09-16,2013-09-21,22,1,22
SO66050,187,4783,15781,2013-09-09,2013-09-16,2013-09-21,50,1,50
SO66061,107,3683,14681,2013-09-09,2013-09-16,2013-09-21,22,1,22
SO66093,138,1476,12474,2013-09-10,2013-09-17,2013-09-22,2295,1,2295
SO66106,112,8527,19525,2013-09-10,2013-09-17,2013-09-22,2,1,2
SO66156,187,857,11855,2013-09-11,2013-09-18,2013-09-23,50,1,50
SO63393,116,15847,26845,2013-08-01,2013-08-08,2013-08-13,21,1,21
SO63393,112,15847,26845,2013-08-01,2013-08-08,2013-08-13,2,1,2
SO63401,107,6424,17422,2013-08-01,2013-08-08,2013-08-13,22,1,22
SO63457,187,1493,12491,2013-08-02,2013-08-09,2013-08-14,50,1,50
SO63462,116,10100,21098,2013-08-02,2013-08-09,2013-08-14,21,1,21
SO63471,112,1444,12442,2013-08-02,2013-08-09,2013-08-14,2,1,2
SO63474,112,5756,16754,2013-08-02,2013-08-09,2013-08-14,2,1,2
SO63495,180,6223,17221,2013-08-02,2013-08-09,2013-08-14,2384,1,2384
SO63506,138,5587,16585,2013-08-03,2013-08-10,2013-08-15,2295,1,2295
SO63532,107,4484,15482,2013-08-03,2013-08-10,2013-08-15,22,1,22
SO57646,112,6688,17686,2013-05-08,2013-05-15,2013-05-20,2,1,2
SO57678,164,17856,28854,2013-05-08,2013-05-15,2013-05-20,742,1,742
SO57685,112,17737,28735,2013-05-08,2013-05-15,2013-05-20,2,1,2
SO57693,113,2644,13642,2013-05-09,2013-05-16,2013-05-21,25,1,25
SO57703,107,6792,17790,2013-05-09,2013-05-16,2013-05-21,22,1,22
SO57721,116,15880,26878,2013-05-09,2013-05-16,2013-05-21,21,1,21
SO57725,112,790,11788,2013-05-09,2013-05-16,2013-05-21,2,1,2
SO57735,180,18320,29318,2013-05-09,2013-05-16,2013-05-21,2384,1,2384
SO57781,113,8142,19140,2013-05-10,2013-05-17,2013-05-22,25,1,25
SO57785,175,14062,25060,2013-05-10,2013-05-17,2013-05-22,2384,1,2384
SO57796,107,6324,17322,2013-05-11,2013-05-18,2013-05-23,22,1,22
SO60439,175,14411,25409,2013-06-18,2013-06-25,2013-06-30,2384,1,2384
SO60460,113,2043,13041,2013-06-19,2013-06-26,2013-07-01,25,1,25
SO51530,159,8364,19362,2013-01-19,2013-01-26,2013-01-31,2443,1,2443
SO51532,110,11810,22808,2013-01-19,2013-01-26,2013-01-31,35,1,35
SO51577,141,44,11042,2013-01-21,2013-01-28,2013-02-02,2320,1,2320
SO51589,111,403,11401,2013-01-22,2013-01-29,2013-02-03,55,1,55
SO60271,120,12369,23367,2013-06-16,2013-06-23,2013-06-28,5,1,5
SO60271,109,12369,23367,2013-06-16,2013-06-23,2013-06-28,35,1,35
SO60274,196,8827,19825,2013-06-16,2013-06-23,2013-06-28,70,1,70
SO60298,124,1248,12246,2013-06-16,2013-06-23,2013-06-28,540,1,540
SO60298,120,1248,12246,2013-06-16,2013-06-23,2013-06-28,5,1,5
SO60299,110,15577,26575,2013-06-16,2013-06-23,2013-06-28,35,1,35
SO60303,109,14407,25405,2013-06-16,2013-06-23,2013-06-28,35,1,35
SO60307,144,11299,22297,2013-06-16,2013-06-23,2013-06-28,540,1,540
SO60316,109,3218,14216,2013-06-16,2013-06-23,2013-06-28,35,1,35
SO60318,110,3209,14207,2013-06-17,2013-06-24,2013-06-29,35,1,35
SO60377,105,3216,14214,2013-06-17,2013-06-24,2013-06-29,159,1,159
SO63314,120,4947,15945,2013-07-31,2013-08-07,2013-08-12,5,1,5
SO63319,111,3243,14241,2013-07-31,2013-08-07,2013-08-12,55,1,55
SO63326,109,17756,28754,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63342,139,4390,15388,2013-07-31,2013-08-07,2013-08-12,2295,1,2295
SO63342,109,4390,15388,2013-07-31,2013-08-07,2013-08-12,35,1,35
SO63367,159,2607,13605,2013-08-01,2013-08-08,2013-08-13,2443,1,2443
SO63367,110,2607,13605,2013-08-01,2013-08-08,2013-08-13,35,1,35
SO63385,120,12210,23208,2013-08-01,2013-08-08,2013-08-13,5,1,5
SO63385,111,12210,23208,2013-08-01,2013-08-08,2013-08-13,55,1,55
SO63409,109,35,11033,2013-08-01,2013-08-08,2013-08-13,35,1,35
SO63441,109,14639,25637,2013-08-02,2013-08-09,2013-08-14,35,1,35
SO63477,144,13005,24003,2013-08-02,2013-08-09,2013-08-14,540,1,540
SO63477,109,13005,24003,2013-08-02,2013-08-09,2013-08-14,35,1,35
SO63488,109,12701,23699,2013-08-02,2013-08-09,2013-08-14,35,1,35
SO63515,120,15552,26550,2013-08-03,2013-08-10,2013-08-15,5,1,5
SO63538,109,3218,14216,2013-08-03,2013-08-10,2013-08-15,35,1,35
SO63571,120,12208,23206,2013-08-04,2013-08-11,2013-08-16,5,1,5
SO63579,120,3920,14918,2013-08-04,2013-08-11,2013-08-16,5,1,5
SO57593,110,12576,23574,2013-05-07,2013-05-14,2013-05-19,35,1,35
SO57635,120,2005,13003,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57635,109,2005,13003,2013-05-08,2013-05-15,2013-05-20,35,1,35
SO57640,110,17022,28020,2013-05-08,2013-05-15,2013-05-20,35,1,35
SO57652,110,6392,17390,2013-05-08,2013-05-15,2013-05-20,35,1,35
SO57676,141,2082,13080,2013-05-08,2013-05-15,2013-05-20,2320,1,2320
SO57676,115,2082,13080,2013-05-08,2013-05-15,2013-05-20,35,1,35
SO57676,120,2082,13080,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57708,110,15811,26809,2013-05-09,2013-05-16,2013-05-21,35,1,35
SO54644,120,1171,12169,2013-03-18,2013-03-25,2013-03-30,5,1,5
SO54647,139,1114,12112,2013-03-18,2013-03-25,2013-03-30,2295,1,2295
SO54647,110,1114,12112,2013-03-18,2013-03-25,2013-03-30,35,1,35
SO54659,115,1807,12805,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54663,109,17592,28590,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54664,120,2048,13046,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54694,120,142,11140,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54694,115,142,11140,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54696,115,1139,12137,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54696,120,1139,12137,2013-03-19,2013-03-26,2013-03-31,5,1,5
SO54702,109,3109,14107,2013-03-19,2013-03-26,2013-03-31,35,1,35
SO54707,111,12269,23267,2013-03-19,2013-03-26,2013-03-31,55,1,55
SO54713,144,14741,25739,2013-03-19,2013-03-26,2013-03-31,540,1,540
SO54726,110,16511,27509,2013-03-20,2013-03-27,2013-04-01,35,1,35
SO54729,120,871,11869,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO54738,120,6487,17485,2013-03-20,2013-03-27,2013-04-01,5,1,5
SO60401,120,14175,25173,2013-06-18,2013-06-25,2013-06-30,5,1,5
SO60409,110,9066,20064,2013-06-18,2013-06-25,2013-06-30,35,1,35
SO60417,105,8700,19698,2013-06-18,2013-06-25,2013-06-30,159,1,159
SO60429,109,8966,19964,2013-06-18,2013-06-25,2013-06-30,35,1,35
SO60459,120,2139,13137,2013-06-19,2013-06-26,2013-07-01,5,1,5
SO60471,109,16411,27409,2013-06-19,2013-06-26,2013-07-01,35,1,35
SO60483,120,3611,14609,2013-06-19,2013-06-26,2013-07-01,5,1,5
SO60498,115,2448,13446,2013-06-19,2013-06-26,2013-07-01,35,1,35
SO60499,110,15943,26941,2013-06-19,2013-06-26,2013-07-01,35,1,35
SO60519,110,4690,15688,2013-06-20,2013-06-27,2013-07-02,35,1,35
SO60534,120,6553,17551,2013-06-20,2013-06-27,2013-07-02,5,1,5
SO60534,110,6553,17551,2013-06-20,2013-06-27,2013-07-02,35,1,35
SO60539,111,6494,17492,2013-06-20,2013-06-27,2013-07-02,55,1,55
SO60544,110,14582,25580,2013-06-20,2013-06-27,2013-07-02,35,1,35
SO66122,111,11710,22708,2013-09-10,2013-09-17,2013-09-22,55,1,55
